rowid,p1,model_id
6664,2.4154238270249125e-13,2018-09-27--dl--response--segment_2
6668,8.131338310581893e-12,2018-09-27--dl--response--segment_2
6669,2.0667462289114865e-15,2018-09-27--dl--response--segment_2
6670,1.1388513554719405e-14,2018-09-27--dl--response--segment_2
6678,6.461865245663829e-16,2018-09-27--dl--response--segment_2
6679,1.9922929783361886e-10,2018-09-27--dl--response--segment_2
6680,3.9177538072939225e-8,2018-09-27--dl--response--segment_2
6682,2.4960176179319672e-11,2018-09-27--dl--response--segment_2
6684,2.5578591054974622e-11,2018-09-27--dl--response--segment_2
6687,6.563624282784491e-12,2018-09-27--dl--response--segment_2
6691,2.744812868697286e-11,2018-09-27--dl--response--segment_2
6694,9.998217386008876e-12,2018-09-27--dl--response--segment_2
6700,4.8795691895218e-15,2018-09-27--dl--response--segment_2
6704,2.1738045888077134e-17,2018-09-27--dl--response--segment_2
6708,6.868403482672516e-12,2018-09-27--dl--response--segment_2
6709,2.439907031944857e-16,2018-09-27--dl--response--segment_2
6714,2.2793756914199224e-15,2018-09-27--dl--response--segment_2
6715,3.8033131133200184e-11,2018-09-27--dl--response--segment_2
6716,1.9966579043451396e-13,2018-09-27--dl--response--segment_2
6718,2.4638221158569262e-12,2018-09-27--dl--response--segment_2
6722,7.813123861470689e-10,2018-09-27--dl--response--segment_2
6724,1.296432658796904e-12,2018-09-27--dl--response--segment_2
6726,6.652665744184108e-14,2018-09-27--dl--response--segment_2
6727,9.749589096906867e-7,2018-09-27--dl--response--segment_2
6729,1.0652118000443112e-8,2018-09-27--dl--response--segment_2
6730,7.97341750578122e-12,2018-09-27--dl--response--segment_2
6733,7.116022427397739e-16,2018-09-27--dl--response--segment_2
6735,2.759447349702201e-12,2018-09-27--dl--response--segment_2
6736,5.836631849411862e-10,2018-09-27--dl--response--segment_2
6737,9.148746849216211e-14,2018-09-27--dl--response--segment_2
6738,7.551226051718932e-11,2018-09-27--dl--response--segment_2
6743,2.1055697667772182e-12,2018-09-27--dl--response--segment_2
6745,7.200365081810919e-13,2018-09-27--dl--response--segment_2
6747,2.1218382529747583e-13,2018-09-27--dl--response--segment_2
6752,1.6170161390276835e-11,2018-09-27--dl--response--segment_2
6756,4.4036323855468594e-12,2018-09-27--dl--response--segment_2
6757,7.653110293474069e-14,2018-09-27--dl--response--segment_2
6761,1.0294513289552986e-10,2018-09-27--dl--response--segment_2
6764,6.063758481026498e-13,2018-09-27--dl--response--segment_2
6767,1.363808896709199e-12,2018-09-27--dl--response--segment_2
6769,5.4960870277746335e-8,2018-09-27--dl--response--segment_2
6771,2.3718982331213105e-14,2018-09-27--dl--response--segment_2
6772,4.956677687417543e-9,2018-09-27--dl--response--segment_2
6773,1.9673689696491206e-15,2018-09-27--dl--response--segment_2
6775,5.895173792610033e-13,2018-09-27--dl--response--segment_2
6776,3.6790972410778876e-10,2018-09-27--dl--response--segment_2
6777,2.0717277076513346e-9,2018-09-27--dl--response--segment_2
6778,1.5261516935308055e-7,2018-09-27--dl--response--segment_2
6782,2.225060065710529e-13,2018-09-27--dl--response--segment_2
6786,4.167232151183871e-13,2018-09-27--dl--response--segment_2
6787,5.6291532913338405e-15,2018-09-27--dl--response--segment_2
6790,1.812440584769748e-14,2018-09-27--dl--response--segment_2
6791,1.5963424524075014e-7,2018-09-27--dl--response--segment_2
6793,4.513275954733579e-10,2018-09-27--dl--response--segment_2
6800,6.816302690436935e-11,2018-09-27--dl--response--segment_2
6801,1.7754712779425763e-13,2018-09-27--dl--response--segment_2
6802,1.0704962779327879e-11,2018-09-27--dl--response--segment_2
6805,3.238896645730487e-13,2018-09-27--dl--response--segment_2
6809,4.524519610760773e-14,2018-09-27--dl--response--segment_2
6810,2.2117492472964915e-15,2018-09-27--dl--response--segment_2
6813,6.295996439445814e-16,2018-09-27--dl--response--segment_2
6814,6.524952007081623e-13,2018-09-27--dl--response--segment_2
6821,1.0406509215302297e-15,2018-09-27--dl--response--segment_2
6823,2.1643695977163416e-13,2018-09-27--dl--response--segment_2
6824,4.760928720980746e-16,2018-09-27--dl--response--segment_2
6828,4.610264050801618e-16,2018-09-27--dl--response--segment_2
6829,1.0739727254495141e-14,2018-09-27--dl--response--segment_2
6831,6.56583602078304e-12,2018-09-27--dl--response--segment_2
6832,5.63193682897624e-10,2018-09-27--dl--response--segment_2
6835,1.3979060593583944e-7,2018-09-27--dl--response--segment_2
6837,1.2199388567777888e-12,2018-09-27--dl--response--segment_2
6838,5.499672787688904e-9,2018-09-27--dl--response--segment_2
6843,1.2907484902126276e-15,2018-09-27--dl--response--segment_2
6846,1.9955245954338437e-12,2018-09-27--dl--response--segment_2
6847,2.8879532088863025e-16,2018-09-27--dl--response--segment_2
6848,1.930853943622027e-14,2018-09-27--dl--response--segment_2
6853,9.640184607282097e-18,2018-09-27--dl--response--segment_2
6855,2.385994120122635e-14,2018-09-27--dl--response--segment_2
6857,7.603961686230289e-14,2018-09-27--dl--response--segment_2
6860,4.903854324499229e-15,2018-09-27--dl--response--segment_2
6861,6.380680142270622e-7,2018-09-27--dl--response--segment_2
6862,8.668882389892921e-12,2018-09-27--dl--response--segment_2
6865,1.041814160552299e-12,2018-09-27--dl--response--segment_2
6869,3.206889418375598e-14,2018-09-27--dl--response--segment_2
6871,6.404044727950797e-14,2018-09-27--dl--response--segment_2
6872,4.137708468254567e-11,2018-09-27--dl--response--segment_2
6875,1.4840558220744826e-12,2018-09-27--dl--response--segment_2
6878,1.571205326608348e-15,2018-09-27--dl--response--segment_2
6884,6.714134191280426e-17,2018-09-27--dl--response--segment_2
6885,4.153171437368404e-13,2018-09-27--dl--response--segment_2
6892,1.4918371474551456e-9,2018-09-27--dl--response--segment_2
6893,1.2494212190251258e-10,2018-09-27--dl--response--segment_2
6896,2.0060128341636872e-12,2018-09-27--dl--response--segment_2
6898,5.023737812570317e-12,2018-09-27--dl--response--segment_2
6900,9.127253497299287e-10,2018-09-27--dl--response--segment_2
6901,8.031951854173161e-12,2018-09-27--dl--response--segment_2
6902,1.2487903764298715e-7,2018-09-27--dl--response--segment_2
6903,7.206019907921949e-7,2018-09-27--dl--response--segment_2
6906,7.730330829786466e-12,2018-09-27--dl--response--segment_2
6907,3.866489273415967e-9,2018-09-27--dl--response--segment_2
6909,6.409501110303389e-12,2018-09-27--dl--response--segment_2
6910,8.666192452720783e-13,2018-09-27--dl--response--segment_2
6911,5.330383292570103e-12,2018-09-27--dl--response--segment_2
6913,6.068256764716086e-11,2018-09-27--dl--response--segment_2
6915,5.0574382837720193e-8,2018-09-27--dl--response--segment_2
6916,9.977515713717619e-9,2018-09-27--dl--response--segment_2
6918,2.3192519715192773e-6,2018-09-27--dl--response--segment_2
6929,1.4808474845483254e-8,2018-09-27--dl--response--segment_2
6930,7.726730977114701e-11,2018-09-27--dl--response--segment_2
6938,0.003639969641647437,2018-09-27--dl--response--segment_2
6941,7.691513703305039e-10,2018-09-27--dl--response--segment_2
6944,9.151115630909295e-11,2018-09-27--dl--response--segment_2
6948,7.375619834716595e-11,2018-09-27--dl--response--segment_2
6954,6.862198980902571e-14,2018-09-27--dl--response--segment_2
6957,3.464512320349982e-12,2018-09-27--dl--response--segment_2
6962,7.070997748937545e-7,2018-09-27--dl--response--segment_2
6965,2.1715563509766526e-11,2018-09-27--dl--response--segment_2
6966,8.48108720686067e-17,2018-09-27--dl--response--segment_2
6969,3.701130655405877e-8,2018-09-27--dl--response--segment_2
6973,1.6779911410990554e-7,2018-09-27--dl--response--segment_2
6974,2.1402862676762767e-7,2018-09-27--dl--response--segment_2
6982,9.400803607130014e-6,2018-09-27--dl--response--segment_2
6983,4.8954203475881264e-11,2018-09-27--dl--response--segment_2
6987,5.5519534844612686e-14,2018-09-27--dl--response--segment_2
6988,4.3349562003043046e-8,2018-09-27--dl--response--segment_2
6989,1.6299795417302645e-12,2018-09-27--dl--response--segment_2
6992,5.642290381316616e-10,2018-09-27--dl--response--segment_2
6993,1.0530690861901353e-13,2018-09-27--dl--response--segment_2
6994,3.973028319135813e-15,2018-09-27--dl--response--segment_2
6996,3.536230951240433e-14,2018-09-27--dl--response--segment_2
6998,0.07068692393156256,2018-09-27--dl--response--segment_2
7001,2.439032717327685e-13,2018-09-27--dl--response--segment_2
7002,2.4276014989591044e-8,2018-09-27--dl--response--segment_2
7006,3.70912686996315e-4,2018-09-27--dl--response--segment_2
7008,3.5976211537643366e-9,2018-09-27--dl--response--segment_2
7009,2.852435636224033e-8,2018-09-27--dl--response--segment_2
7010,4.7558979118311236e-4,2018-09-27--dl--response--segment_2
7011,4.1842730829105025e-8,2018-09-27--dl--response--segment_2
7012,6.218034341259783e-8,2018-09-27--dl--response--segment_2
7014,6.489256934923501e-11,2018-09-27--dl--response--segment_2
7015,1.5526388974238752e-11,2018-09-27--dl--response--segment_2
7020,3.12422029946686e-12,2018-09-27--dl--response--segment_2
7022,9.646417214127573e-11,2018-09-27--dl--response--segment_2
7023,4.661086125022813e-6,2018-09-27--dl--response--segment_2
7026,2.8941554561926474e-6,2018-09-27--dl--response--segment_2
7033,2.047858519459511e-9,2018-09-27--dl--response--segment_2
7035,3.116482942552399e-14,2018-09-27--dl--response--segment_2
7038,3.6218811746320965e-10,2018-09-27--dl--response--segment_2
7045,3.0071589875367116e-10,2018-09-27--dl--response--segment_2
7046,1.3722133574437468e-10,2018-09-27--dl--response--segment_2
7047,1.725441533490572e-5,2018-09-27--dl--response--segment_2
7050,1.1138616159798947e-9,2018-09-27--dl--response--segment_2
7051,8.546329015421294e-10,2018-09-27--dl--response--segment_2
7052,2.261386867291531e-12,2018-09-27--dl--response--segment_2
7053,9.505688540625822e-9,2018-09-27--dl--response--segment_2
7055,9.991110707860766e-12,2018-09-27--dl--response--segment_2
7057,3.38784558506686e-14,2018-09-27--dl--response--segment_2
7060,6.011735605925904e-11,2018-09-27--dl--response--segment_2
7061,1.6559422711268206e-7,2018-09-27--dl--response--segment_2
7062,2.854243195448148e-10,2018-09-27--dl--response--segment_2
7067,2.45654285979395e-7,2018-09-27--dl--response--segment_2
7069,1.1939796903962297e-12,2018-09-27--dl--response--segment_2
7073,4.364348861890848e-11,2018-09-27--dl--response--segment_2
7077,1.4487772007422002e-9,2018-09-27--dl--response--segment_2
7081,5.5208369847961944e-14,2018-09-27--dl--response--segment_2
7084,8.189241936262013e-12,2018-09-27--dl--response--segment_2
7089,1.4012902628931012e-13,2018-09-27--dl--response--segment_2
7096,4.437670538936986e-11,2018-09-27--dl--response--segment_2
7101,1.051503395509213e-9,2018-09-27--dl--response--segment_2
7102,1.2805579174418512e-11,2018-09-27--dl--response--segment_2
7105,2.55139820055681e-14,2018-09-27--dl--response--segment_2
7113,3.201574372361841e-8,2018-09-27--dl--response--segment_2
7121,3.834278028712113e-10,2018-09-27--dl--response--segment_2
7122,2.179721760880172e-12,2018-09-27--dl--response--segment_2
7123,4.081990501849767e-9,2018-09-27--dl--response--segment_2
7126,1.1646280302540546e-11,2018-09-27--dl--response--segment_2
7130,3.8720471284128943e-16,2018-09-27--dl--response--segment_2
7132,4.586302085219094e-8,2018-09-27--dl--response--segment_2
7139,1.0167252440211275e-8,2018-09-27--dl--response--segment_2
7143,1.2446564870953644e-9,2018-09-27--dl--response--segment_2
7145,6.32045974510389e-14,2018-09-27--dl--response--segment_2
7149,7.571283220270916e-12,2018-09-27--dl--response--segment_2
7153,1.415325958670206e-8,2018-09-27--dl--response--segment_2
7155,1.259264644512206e-12,2018-09-27--dl--response--segment_2
7158,3.511646471935434e-11,2018-09-27--dl--response--segment_2
7159,7.388339997484936e-12,2018-09-27--dl--response--segment_2
7160,3.144708364976911e-11,2018-09-27--dl--response--segment_2
7161,1.6222101237652858e-8,2018-09-27--dl--response--segment_2
7166,4.2392447486286195e-11,2018-09-27--dl--response--segment_2
7168,1.089361473747048e-12,2018-09-27--dl--response--segment_2
7172,3.1754444501192035e-12,2018-09-27--dl--response--segment_2
7173,1.2801631973104433e-6,2018-09-27--dl--response--segment_2
7176,1.2191444475238594e-5,2018-09-27--dl--response--segment_2
7177,3.9737119415124904e-14,2018-09-27--dl--response--segment_2
7178,2.9113219071232667e-13,2018-09-27--dl--response--segment_2
7179,2.876773618403859e-7,2018-09-27--dl--response--segment_2
7181,4.141188197932206e-9,2018-09-27--dl--response--segment_2
7182,1.25908402176132e-7,2018-09-27--dl--response--segment_2
7183,8.543507329768168e-17,2018-09-27--dl--response--segment_2
7185,2.0868296194945313e-7,2018-09-27--dl--response--segment_2
7187,1.1056580203399454e-5,2018-09-27--dl--response--segment_2
7188,4.0086033856430227e-13,2018-09-27--dl--response--segment_2
7192,1.8783463791577203e-13,2018-09-27--dl--response--segment_2
7195,7.900122749012939e-16,2018-09-27--dl--response--segment_2
7199,3.940328697286589e-7,2018-09-27--dl--response--segment_2
7202,1.5549285385754362e-5,2018-09-27--dl--response--segment_2
7203,5.4840109810638115e-6,2018-09-27--dl--response--segment_2
7206,6.979814661009693e-16,2018-09-27--dl--response--segment_2
7215,2.2264498427211399e-4,2018-09-27--dl--response--segment_2
7217,0.002110584187447678,2018-09-27--dl--response--segment_2
7218,8.369180503306814e-12,2018-09-27--dl--response--segment_2
7219,3.7274218444281025e-15,2018-09-27--dl--response--segment_2
7221,2.799291337605082e-9,2018-09-27--dl--response--segment_2
7222,1.0230619351304882e-12,2018-09-27--dl--response--segment_2
7223,1.5813261544482407e-11,2018-09-27--dl--response--segment_2
7227,1.4025351049190959e-12,2018-09-27--dl--response--segment_2
7229,1.2078007251552479e-6,2018-09-27--dl--response--segment_2
7234,8.859639678889705e-6,2018-09-27--dl--response--segment_2
7236,3.1836218637558213e-12,2018-09-27--dl--response--segment_2
7240,7.754825058718783e-12,2018-09-27--dl--response--segment_2
7241,1.36880431470885e-13,2018-09-27--dl--response--segment_2
7242,1.474200020050462e-9,2018-09-27--dl--response--segment_2
7248,6.887072032466796e-10,2018-09-27--dl--response--segment_2
7249,1.1251243765525924e-4,2018-09-27--dl--response--segment_2
7253,4.517966862928929e-14,2018-09-27--dl--response--segment_2
7254,4.32874408701654e-6,2018-09-27--dl--response--segment_2
7255,1.1734687796139336e-11,2018-09-27--dl--response--segment_2
7260,3.758162052175823e-11,2018-09-27--dl--response--segment_2
7261,1.0389933850713722e-12,2018-09-27--dl--response--segment_2
7267,0.2513268199623326,2018-09-27--dl--response--segment_2
7272,1.6153259835554571e-9,2018-09-27--dl--response--segment_2
7273,4.964648772996804e-8,2018-09-27--dl--response--segment_2
7275,3.2448006867114563e-15,2018-09-27--dl--response--segment_2
7278,7.389122311383436e-13,2018-09-27--dl--response--segment_2
7279,1.3171083286265082e-16,2018-09-27--dl--response--segment_2
7287,7.44546496154601e-10,2018-09-27--dl--response--segment_2
7288,1.7434155347043364e-17,2018-09-27--dl--response--segment_2
7291,8.451809319764511e-15,2018-09-27--dl--response--segment_2
7294,1.5435064171619544e-9,2018-09-27--dl--response--segment_2
7296,1.0881277047273211e-11,2018-09-27--dl--response--segment_2
7301,1.0318602467883939e-7,2018-09-27--dl--response--segment_2
7302,4.399472336389932e-15,2018-09-27--dl--response--segment_2
7304,1.1170707075957716e-9,2018-09-27--dl--response--segment_2
7305,1.8243373472602653e-7,2018-09-27--dl--response--segment_2
7308,1.512558834877694e-14,2018-09-27--dl--response--segment_2
7310,5.584262539940936e-14,2018-09-27--dl--response--segment_2
7311,6.497422144857758e-16,2018-09-27--dl--response--segment_2
7312,2.01371164206025e-13,2018-09-27--dl--response--segment_2
7313,9.806494581821802e-13,2018-09-27--dl--response--segment_2
7314,1.8759341854224457e-10,2018-09-27--dl--response--segment_2
7315,3.170833587681214e-12,2018-09-27--dl--response--segment_2
7316,5.923432241705296e-10,2018-09-27--dl--response--segment_2
7320,1.1540560625600592e-6,2018-09-27--dl--response--segment_2
7322,3.655480332642738e-11,2018-09-27--dl--response--segment_2
7327,8.737567547917411e-14,2018-09-27--dl--response--segment_2
7329,3.787219125897854e-16,2018-09-27--dl--response--segment_2
7330,1.6311623246688802e-12,2018-09-27--dl--response--segment_2
7331,1.555746853302604e-14,2018-09-27--dl--response--segment_2
7334,5.034870276800126e-13,2018-09-27--dl--response--segment_2
7337,4.276407968795074e-14,2018-09-27--dl--response--segment_2
7340,6.623813237375949e-10,2018-09-27--dl--response--segment_2
7341,5.315482769399533e-14,2018-09-27--dl--response--segment_2
7342,1.7220229946395671e-10,2018-09-27--dl--response--segment_2
7346,8.436370737243249e-10,2018-09-27--dl--response--segment_2
7348,4.121867807120899e-10,2018-09-27--dl--response--segment_2
7349,2.725027458859536e-12,2018-09-27--dl--response--segment_2
7350,5.126894270382478e-15,2018-09-27--dl--response--segment_2
7352,3.1324526473922754e-13,2018-09-27--dl--response--segment_2
7357,4.3265266340511273e-10,2018-09-27--dl--response--segment_2
7360,1.3109353947724159e-10,2018-09-27--dl--response--segment_2
7361,6.634586995643864e-11,2018-09-27--dl--response--segment_2
7362,2.5669905873885504e-12,2018-09-27--dl--response--segment_2
7363,1.233436627582839e-9,2018-09-27--dl--response--segment_2
7364,2.752809319124004e-9,2018-09-27--dl--response--segment_2
7365,3.530881922674669e-11,2018-09-27--dl--response--segment_2
7371,3.889032385907165e-13,2018-09-27--dl--response--segment_2
7374,4.147421694209349e-11,2018-09-27--dl--response--segment_2
7375,9.26295630555785e-9,2018-09-27--dl--response--segment_2
7376,4.679754536087373e-13,2018-09-27--dl--response--segment_2
7377,2.3809332787733406e-12,2018-09-27--dl--response--segment_2
7378,1.7617691535807322e-14,2018-09-27--dl--response--segment_2
7379,1.3299203102584201e-13,2018-09-27--dl--response--segment_2
7382,8.219205014496656e-7,2018-09-27--dl--response--segment_2
7383,3.178446739515452e-15,2018-09-27--dl--response--segment_2
7384,5.292718381888762e-12,2018-09-27--dl--response--segment_2
7385,4.712775570138875e-16,2018-09-27--dl--response--segment_2
7386,8.384696442872517e-11,2018-09-27--dl--response--segment_2
7389,5.442712629016504e-13,2018-09-27--dl--response--segment_2
7390,7.691455375948396e-10,2018-09-27--dl--response--segment_2
7392,3.0348361013709213e-10,2018-09-27--dl--response--segment_2
7396,6.916831945215427e-8,2018-09-27--dl--response--segment_2
7401,2.1506194764552564e-9,2018-09-27--dl--response--segment_2
7403,6.878201058904295e-16,2018-09-27--dl--response--segment_2
7404,4.4205880742284673e-10,2018-09-27--dl--response--segment_2
7410,9.008849536379489e-14,2018-09-27--dl--response--segment_2
7417,1.7053210876676545e-14,2018-09-27--dl--response--segment_2
7419,8.3362276412347675e-16,2018-09-27--dl--response--segment_2
7421,5.123102025679153e-9,2018-09-27--dl--response--segment_2
7423,1.1642203613553457e-13,2018-09-27--dl--response--segment_2
7424,3.2084882300533945e-13,2018-09-27--dl--response--segment_2
7425,2.7506695162019383e-15,2018-09-27--dl--response--segment_2
7427,2.9069566697675544e-7,2018-09-27--dl--response--segment_2
7428,2.6686554824077426e-14,2018-09-27--dl--response--segment_2
7431,2.4855352629068817e-13,2018-09-27--dl--response--segment_2
7433,5.931686879214588e-14,2018-09-27--dl--response--segment_2
7435,9.385782742504842e-16,2018-09-27--dl--response--segment_2
7438,4.82573908937289e-6,2018-09-27--dl--response--segment_2
7439,2.133798502400249e-6,2018-09-27--dl--response--segment_2
7440,5.248870279690719e-9,2018-09-27--dl--response--segment_2
7441,4.2098259165724716e-13,2018-09-27--dl--response--segment_2
7446,2.727531165912218e-9,2018-09-27--dl--response--segment_2
7447,2.287477025819102e-15,2018-09-27--dl--response--segment_2
7449,1.1319973031093191e-10,2018-09-27--dl--response--segment_2
7450,3.0178768387085967e-13,2018-09-27--dl--response--segment_2
7451,2.645457175343149e-13,2018-09-27--dl--response--segment_2
7454,1.0770745734387028e-11,2018-09-27--dl--response--segment_2
7455,4.292355175720608e-13,2018-09-27--dl--response--segment_2
7461,2.567841227506611e-10,2018-09-27--dl--response--segment_2
7468,3.0584326196627484e-9,2018-09-27--dl--response--segment_2
7470,4.7142386400174095e-15,2018-09-27--dl--response--segment_2
7473,1.0498452917506835e-11,2018-09-27--dl--response--segment_2
7477,1.0346649654036292e-14,2018-09-27--dl--response--segment_2
7481,3.255031758170359e-16,2018-09-27--dl--response--segment_2
7484,3.875842612809667e-8,2018-09-27--dl--response--segment_2
7485,1.6895708569262386e-6,2018-09-27--dl--response--segment_2
7486,7.591098939252825e-13,2018-09-27--dl--response--segment_2
7494,2.3227319823593017e-5,2018-09-27--dl--response--segment_2
7496,4.402883384302021e-8,2018-09-27--dl--response--segment_2
7498,4.700798999868455e-10,2018-09-27--dl--response--segment_2
7499,7.516612522055461e-14,2018-09-27--dl--response--segment_2
7502,2.8977661900908684e-11,2018-09-27--dl--response--segment_2
7503,2.452604445982135e-12,2018-09-27--dl--response--segment_2
7504,2.0340262259637253e-10,2018-09-27--dl--response--segment_2
7506,4.1617224503790115e-10,2018-09-27--dl--response--segment_2
7508,1.85470423366866e-14,2018-09-27--dl--response--segment_2
7509,6.12761467528755e-14,2018-09-27--dl--response--segment_2
7513,2.84583249279401e-13,2018-09-27--dl--response--segment_2
7514,1.0625304320146271e-13,2018-09-27--dl--response--segment_2
7515,2.5224562892298166e-14,2018-09-27--dl--response--segment_2
7521,2.860921461205319e-7,2018-09-27--dl--response--segment_2
7524,9.838254357787802e-13,2018-09-27--dl--response--segment_2
7525,5.129740411501199e-10,2018-09-27--dl--response--segment_2
7526,1.4885778016467332e-15,2018-09-27--dl--response--segment_2
7527,2.011582523856023e-13,2018-09-27--dl--response--segment_2
7528,2.0923725951050717e-12,2018-09-27--dl--response--segment_2
7530,4.6922726818601265e-5,2018-09-27--dl--response--segment_2
7532,1.7041328982841622e-9,2018-09-27--dl--response--segment_2
7538,8.303377416947583e-16,2018-09-27--dl--response--segment_2
7539,8.968311139444785e-11,2018-09-27--dl--response--segment_2
7541,5.131073403831129e-8,2018-09-27--dl--response--segment_2
7543,1.1457761248149422e-4,2018-09-27--dl--response--segment_2
7549,8.020286966539818e-13,2018-09-27--dl--response--segment_2
7551,1.5273503884131692e-8,2018-09-27--dl--response--segment_2
7553,2.021337330455418e-9,2018-09-27--dl--response--segment_2
7554,1.9417138028902493e-14,2018-09-27--dl--response--segment_2
7557,7.594283454115732e-19,2018-09-27--dl--response--segment_2
7559,1.28248567882234e-12,2018-09-27--dl--response--segment_2
7561,1.0061865562543913e-13,2018-09-27--dl--response--segment_2
7562,6.546050118220731e-9,2018-09-27--dl--response--segment_2
7564,2.2468040854311106e-7,2018-09-27--dl--response--segment_2
7566,1.3722102565502218e-9,2018-09-27--dl--response--segment_2
7568,0.0011452417531705769,2018-09-27--dl--response--segment_2
7574,1.5068314417421901e-6,2018-09-27--dl--response--segment_2
7575,2.041233077031987e-11,2018-09-27--dl--response--segment_2
7577,1.0602854689515263e-15,2018-09-27--dl--response--segment_2
7579,1.8323354790762533e-10,2018-09-27--dl--response--segment_2
7580,3.0392038768243905e-12,2018-09-27--dl--response--segment_2
7582,9.36305096351781e-13,2018-09-27--dl--response--segment_2
7583,5.760107602814574e-11,2018-09-27--dl--response--segment_2
7591,1.2035649676763276e-10,2018-09-27--dl--response--segment_2
7595,6.832261246972599e-13,2018-09-27--dl--response--segment_2
7601,2.339137798725394e-10,2018-09-27--dl--response--segment_2
7603,1.64694415137285e-11,2018-09-27--dl--response--segment_2
7604,4.54790187112784e-13,2018-09-27--dl--response--segment_2
7607,3.303258049641837e-13,2018-09-27--dl--response--segment_2
7613,1.9853922608340291e-16,2018-09-27--dl--response--segment_2
7617,3.296555707184141e-17,2018-09-27--dl--response--segment_2
7618,3.085866393348609e-11,2018-09-27--dl--response--segment_2
7620,3.374340977160078e-8,2018-09-27--dl--response--segment_2
7621,0.003052150596360788,2018-09-27--dl--response--segment_2
7622,6.354710048296919e-14,2018-09-27--dl--response--segment_2
7623,5.02977152006218e-13,2018-09-27--dl--response--segment_2
7625,1.932442639429045e-11,2018-09-27--dl--response--segment_2
7626,1.7541575068413508e-14,2018-09-27--dl--response--segment_2
7628,1.2606248395101079e-11,2018-09-27--dl--response--segment_2
7633,3.798277264397193e-12,2018-09-27--dl--response--segment_2
7638,2.1470003395579154e-8,2018-09-27--dl--response--segment_2
7639,1.802863233397864e-11,2018-09-27--dl--response--segment_2
7641,1.2350248072466579e-14,2018-09-27--dl--response--segment_2
7644,8.551476804692334e-13,2018-09-27--dl--response--segment_2
7646,6.73319532365963e-11,2018-09-27--dl--response--segment_2
7648,2.1331680889091448e-9,2018-09-27--dl--response--segment_2
7650,6.476744940446547e-9,2018-09-27--dl--response--segment_2
7652,1.2490069513924143e-8,2018-09-27--dl--response--segment_2
7653,7.776561753821736e-11,2018-09-27--dl--response--segment_2
7654,3.2060216203611176e-8,2018-09-27--dl--response--segment_2
7656,1.0627209056778078e-12,2018-09-27--dl--response--segment_2
7663,6.693280874568728e-13,2018-09-27--dl--response--segment_2
7664,3.593122993827477e-12,2018-09-27--dl--response--segment_2
7669,4.240259336902164e-10,2018-09-27--dl--response--segment_2
7673,2.467896593831815e-10,2018-09-27--dl--response--segment_2
7674,1.538252671304268e-14,2018-09-27--dl--response--segment_2
7677,2.1828990922854646e-12,2018-09-27--dl--response--segment_2
7678,3.576515563634054e-11,2018-09-27--dl--response--segment_2
7679,1.2853513318839774e-11,2018-09-27--dl--response--segment_2
7680,2.7242610031192866e-15,2018-09-27--dl--response--segment_2
7681,7.400190157083188e-15,2018-09-27--dl--response--segment_2
7685,7.004785601637807e-11,2018-09-27--dl--response--segment_2
7691,4.258664909972338e-10,2018-09-27--dl--response--segment_2
7693,3.227721660230684e-11,2018-09-27--dl--response--segment_2
7694,5.570793001186641e-14,2018-09-27--dl--response--segment_2
7698,1.1022775261172254e-12,2018-09-27--dl--response--segment_2
7699,1.6286270931227267e-15,2018-09-27--dl--response--segment_2
7701,1.2094392399698101e-14,2018-09-27--dl--response--segment_2
7704,4.944386758449768e-15,2018-09-27--dl--response--segment_2
7705,2.7094094660591102e-14,2018-09-27--dl--response--segment_2
7706,8.656701573365761e-10,2018-09-27--dl--response--segment_2
7709,3.3988209989201307e-12,2018-09-27--dl--response--segment_2
7714,2.4640903897753975e-11,2018-09-27--dl--response--segment_2
7719,5.950620738607374e-14,2018-09-27--dl--response--segment_2
7720,1.747475461978146e-5,2018-09-27--dl--response--segment_2
7722,1.9879491883148417e-12,2018-09-27--dl--response--segment_2
7729,4.592367718477366e-13,2018-09-27--dl--response--segment_2
7730,5.033093123341091e-16,2018-09-27--dl--response--segment_2
7734,6.739380371279475e-11,2018-09-27--dl--response--segment_2
7735,6.121784413879233e-10,2018-09-27--dl--response--segment_2
7736,2.6527928664438743e-15,2018-09-27--dl--response--segment_2
7737,7.290242914130723e-10,2018-09-27--dl--response--segment_2
7739,3.308017050263571e-12,2018-09-27--dl--response--segment_2
7740,1.322954777197015e-12,2018-09-27--dl--response--segment_2
7742,1.2153786399700908e-11,2018-09-27--dl--response--segment_2
7745,6.3172717870793855e-12,2018-09-27--dl--response--segment_2
7746,3.988933131512088e-17,2018-09-27--dl--response--segment_2
7748,3.651616437257083e-14,2018-09-27--dl--response--segment_2
7749,2.6680284618104057e-14,2018-09-27--dl--response--segment_2
7750,2.5167741446670454e-14,2018-09-27--dl--response--segment_2
7753,2.4218035247410045e-14,2018-09-27--dl--response--segment_2
7756,7.62597008261011e-14,2018-09-27--dl--response--segment_2
7769,3.0379445580244033e-17,2018-09-27--dl--response--segment_2
7771,1.131180470660216e-9,2018-09-27--dl--response--segment_2
7772,1.3179009069931018e-16,2018-09-27--dl--response--segment_2
7773,2.762116146400952e-11,2018-09-27--dl--response--segment_2
7776,3.0035219164241685e-15,2018-09-27--dl--response--segment_2
7778,1.6299751197635594e-10,2018-09-27--dl--response--segment_2
7779,3.378345650762435e-16,2018-09-27--dl--response--segment_2
